Dataset,method,Experiment,Accuracy
11_iris,datawig,10,0.7667 ± 0.0000
11_iris,datawig,11,0.7333 ± 0.0000
11_iris,datawig,12,0.6667 ± 0.0000
11_iris,datawig,13,0.6667 ± 0.0000
11_iris,datawig,14,0.5667 ± 0.0000
11_iris,datawig,15,0.7000 ± 0.0000
11_iris,datawig,16,0.7000 ± 0.0000
11_iris,datawig,17,0.7000 ± 0.0000
11_iris,datawig,18,0.6667 ± 0.0000
11_iris,datawig,19,0.6000 ± 0.0000
11_iris,datawig,20,0.6000 ± 0.0000
11_iris,datawig,21,0.6333 ± 0.0000
11_iris,datawig,22,0.7000 ± 0.0000
11_iris,datawig,23,0.4667 ± 0.0000
11_iris,datawig,24,0.6333 ± 0.0000
11_iris,datawig,25,0.5667 ± 0.0000
11_iris,datawig,26,0.6000 ± 0.0000
11_iris,datawig,27,0.5667 ± 0.0000
11_iris,datawig,28,0.6000 ± 0.0000
11_iris,datawig,29,0.6667 ± 0.0000
11_iris,datawig,30,0.5000 ± 0.0000
11_iris,dynamic,1,0.5667 ± 0.0000
11_iris,dynamic,2,0.6000 ± 0.0000
11_iris,dynamic,3,0.6000 ± 0.0000
11_iris,dynamic,4,0.5333 ± 0.0000
11_iris,dynamic,5,0.6667 ± 0.0000
11_iris,dynamic,6,0.5000 ± 0.0000
11_iris,dynamic,7,0.4000 ± 0.0000
11_iris,dynamic,8,0.4667 ± 0.0000
11_iris,dynamic,9,0.5667 ± 0.0000
11_iris,dynamic,10,0.6333 ± 0.0000
11_iris,dynamic,11,0.3667 ± 0.0000
11_iris,dynamic,12,0.4333 ± 0.0000
11_iris,dynamic,13,0.5333 ± 0.0000
11_iris,dynamic,14,0.4667 ± 0.0000
11_iris,dynamic,15,0.7000 ± 0.0000
11_iris,dynamic,16,0.5000 ± 0.0000
11_iris,dynamic,17,0.5000 ± 0.0000
11_iris,dynamic,18,0.5333 ± 0.0000
11_iris,dynamic,19,0.6333 ± 0.0000
11_iris,dynamic,20,0.5000 ± 0.0000
11_iris,dynamic,21,0.6000 ± 0.0000
11_iris,dynamic,22,0.5667 ± 0.0000
11_iris,dynamic,23,0.4667 ± 0.0000
11_iris,dynamic,24,0.5333 ± 0.0000
11_iris,dynamic,25,0.5667 ± 0.0000
11_iris,dynamic,26,0.5667 ± 0.0000
11_iris,dynamic,27,0.5333 ± 0.0000
11_iris,dynamic,28,0.3333 ± 0.0000
11_iris,dynamic,29,0.5000 ± 0.0000
11_iris,dynamic,30,0.4000 ± 0.0000
11_iris,knn,1,0.7333 ± 0.0000
11_iris,knn,2,0.7667 ± 0.0000
11_iris,knn,3,0.6667 ± 0.0000
11_iris,knn,4,0.7333 ± 0.0000
11_iris,knn,5,0.7667 ± 0.0000
11_iris,knn,6,0.6333 ± 0.0000
11_iris,knn,7,0.6333 ± 0.0000
11_iris,knn,8,0.6333 ± 0.0000
11_iris,knn,9,0.6000 ± 0.0000
11_iris,knn,10,0.7667 ± 0.0000
11_iris,knn,11,0.7667 ± 0.0000
11_iris,knn,12,0.7000 ± 0.0000
11_iris,knn,13,0.6333 ± 0.0000
11_iris,knn,14,0.5667 ± 0.0000
11_iris,knn,15,0.7000 ± 0.0000
11_iris,knn,16,0.7000 ± 0.0000
11_iris,knn,17,0.7000 ± 0.0000
11_iris,knn,18,0.6667 ± 0.0000
11_iris,knn,19,0.6000 ± 0.0000
11_iris,knn,20,0.6333 ± 0.0000
11_iris,knn,21,0.6333 ± 0.0000
11_iris,knn,22,0.7333 ± 0.0000
11_iris,knn,23,0.5000 ± 0.0000
11_iris,knn,24,0.6667 ± 0.0000
11_iris,knn,25,0.6000 ± 0.0000
11_iris,knn,26,0.6333 ± 0.0000
11_iris,knn,27,0.6000 ± 0.0000
11_iris,knn,28,0.6000 ± 0.0000
11_iris,knn,29,0.6667 ± 0.0000
11_iris,knn,30,0.5333 ± 0.0000
11_iris,zero,1,0.7000 ± 0.0000
11_iris,zero,2,0.7667 ± 0.0000
11_iris,zero,3,0.6333 ± 0.0000
11_iris,zero,4,0.7333 ± 0.0000
11_iris,zero,5,0.7333 ± 0.0000
11_iris,zero,6,0.5667 ± 0.0000
11_iris,zero,7,0.6000 ± 0.0000
11_iris,zero,8,0.6333 ± 0.0000
11_iris,zero,9,0.5333 ± 0.0000
11_iris,zero,10,0.7333 ± 0.0000
11_iris,zero,11,0.7667 ± 0.0000
11_iris,zero,12,0.6333 ± 0.0000
11_iris,zero,13,0.6667 ± 0.0000
11_iris,zero,14,0.5333 ± 0.0000
11_iris,zero,15,0.7333 ± 0.0000
11_iris,zero,16,0.7000 ± 0.0000
11_iris,zero,17,0.6333 ± 0.0000
11_iris,zero,18,0.6667 ± 0.0000
11_iris,zero,19,0.5667 ± 0.0000
11_iris,zero,20,0.5333 ± 0.0000
11_iris,zero,21,0.6333 ± 0.0000
11_iris,zero,22,0.7000 ± 0.0000
11_iris,zero,23,0.5000 ± 0.0000
11_iris,zero,24,0.6333 ± 0.0000
11_iris,zero,25,0.5667 ± 0.0000
11_iris,zero,26,0.6000 ± 0.0000
11_iris,zero,27,0.5333 ± 0.0000
11_iris,zero,28,0.6000 ± 0.0000
11_iris,zero,29,0.6667 ± 0.0000
11_iris,zero,30,0.5333 ± 0.0000
11_iris,10_dynamic+zero+knn,1,0.6667 ± 0.0000
11_iris,10_dynamic+zero+knn,2,0.6000 ± 0.0000
11_iris,10_dynamic+zero+knn,3,0.7000 ± 0.0000
11_iris,10_dynamic+zero+knn,4,0.7000 ± 0.0000
11_iris,10_dynamic+zero+knn,5,0.7667 ± 0.0000
11_iris,10_dynamic+zero+knn,6,0.5667 ± 0.0000
11_iris,10_dynamic+zero+knn,7,0.5333 ± 0.0000
11_iris,10_dynamic+zero+knn,8,0.6333 ± 0.0000
11_iris,10_dynamic+zero+knn,9,0.6333 ± 0.0000
11_iris,10_dynamic+zero+knn,10,0.7000 ± 0.0000
11_iris,10_dynamic+zero+knn,11,0.5667 ± 0.0000
11_iris,10_dynamic+zero+knn,12,0.6000 ± 0.0000
11_iris,10_dynamic+zero+knn,13,0.7333 ± 0.0000
11_iris,10_dynamic+zero+knn,14,0.7333 ± 0.0000
11_iris,10_dynamic+zero+knn,15,0.7667 ± 0.0000
11_iris,10_dynamic+zero+knn,16,0.5333 ± 0.0000
11_iris,10_dynamic+zero+knn,17,0.6333 ± 0.0000
11_iris,10_dynamic+zero+knn,18,0.6333 ± 0.0000
11_iris,10_dynamic+zero+knn,19,0.7000 ± 0.0000
11_iris,10_dynamic+zero+knn,20,0.7000 ± 0.0000
11_iris,10_dynamic+zero+knn,21,0.6667 ± 0.0000
11_iris,10_dynamic+zero+knn,22,0.6333 ± 0.0000
11_iris,10_dynamic+zero+knn,23,0.6667 ± 0.0000
11_iris,10_dynamic+zero+knn,24,0.7333 ± 0.0000
11_iris,10_dynamic+zero+knn,25,0.6000 ± 0.0000
11_iris,10_dynamic+zero+knn,26,0.6333 ± 0.0000
11_iris,10_dynamic+zero+knn,27,0.7000 ± 0.0000
11_iris,10_dynamic+zero+knn,28,0.5667 ± 0.0000
11_iris,10_dynamic+zero+knn,29,0.6000 ± 0.0000
11_iris,10_dynamic+zero+knn,30,0.7000 ± 0.0000
