Dataset,method,Experiment,Accuracy
16_rice,2_zero + dynamic,19,0.7374 ± 0.1829
16_rice,2_zero + dynamic,20,0.7377 ± 0.1826
16_rice,2_zero + dynamic,21,0.7373 ± 0.1829
16_rice,2_zero + dynamic,22,0.7374 ± 0.1829
16_rice,2_zero + dynamic,23,0.7376 ± 0.1825
16_rice,2_zero + dynamic,24,0.7373 ± 0.1824
16_rice,2_zero + dynamic,25,0.7369 ± 0.1825
16_rice,2_zero + dynamic,26,0.7372 ± 0.1825
16_rice,2_zero + dynamic,27,0.7377 ± 0.1822
16_rice,2_zero + dynamic,28,0.7377 ± 0.1821
16_rice,2_zero + dynamic,29,0.7369 ± 0.1825
16_rice,2_zero + dynamic,30,0.7372 ± 0.1825
16_rice,3_zero+datawig,1,0.5584 ± 0.0007
16_rice,3_zero+datawig,2,0.5574 ± 0.0014
16_rice,3_zero+datawig,3,0.5643 ± 0.0098
16_rice,3_zero+datawig,4,0.5700 ± 0.0131
16_rice,3_zero+datawig,5,0.5715 ± 0.0121
16_rice,3_zero+datawig,6,0.5733 ± 0.0118
16_rice,3_zero+datawig,7,0.5734 ± 0.0110
16_rice,3_zero+datawig,8,0.5700 ± 0.0137
16_rice,3_zero+datawig,9,0.5694 ± 0.0130
16_rice,3_zero+datawig,10,0.5665 ± 0.0151
16_rice,3_zero+datawig,11,0.5654 ± 0.0148
16_rice,3_zero+datawig,12,0.5683 ± 0.0172
16_rice,3_zero+datawig,13,0.5700 ± 0.0176
16_rice,3_zero+datawig,14,0.5683 ± 0.0180
16_rice,3_zero+datawig,15,0.5669 ± 0.0182
16_rice,3_zero+datawig,16,0.5669 ± 0.0176
16_rice,3_zero+datawig,17,0.5663 ± 0.0173
16_rice,3_zero+datawig,18,0.5679 ± 0.0180
16_rice,3_zero+datawig,19,0.5670 ± 0.0179
16_rice,3_zero+datawig,20,0.5667 ± 0.0175
16_rice,3_zero+datawig,21,0.5663 ± 0.0172
16_rice,3_zero+datawig,22,0.5665 ± 0.0168
16_rice,3_zero+datawig,23,0.5667 ± 0.0165
16_rice,3_zero+datawig,24,0.5668 ± 0.0162
16_rice,3_zero+datawig,25,0.5666 ± 0.0159
16_rice,3_zero+datawig,26,0.5669 ± 0.0157
16_rice,3_zero+datawig,27,0.5659 ± 0.0162
16_rice,3_zero+datawig,28,0.5656 ± 0.0160
16_rice,3_zero+datawig,29,0.5658 ± 0.0158
16_rice,3_zero+datawig,30,0.5653 ± 0.0158
16_rice,4_knn + dynamic,1,0.7441 ± 0.1864
16_rice,4_knn + dynamic,2,0.7438 ± 0.1821
16_rice,4_knn + dynamic,3,0.7410 ± 0.1847
16_rice,4_knn + dynamic,4,0.7402 ± 0.1875
16_rice,4_knn + dynamic,5,0.7406 ± 0.1858
16_rice,4_knn + dynamic,6,0.7400 ± 0.1853
16_rice,4_knn + dynamic,7,0.7393 ± 0.1853
16_rice,4_knn + dynamic,8,0.7399 ± 0.1829
16_rice,4_knn + dynamic,9,0.7420 ± 0.1828
16_rice,4_knn + dynamic,10,0.7423 ± 0.1825
16_rice,4_knn + dynamic,11,0.7425 ± 0.1827
16_rice,4_knn + dynamic,12,0.7409 ± 0.1849
16_rice,4_knn + dynamic,13,0.7395 ± 0.1858
16_rice,4_knn + dynamic,14,0.7399 ± 0.1847
16_rice,4_knn + dynamic,15,0.7400 ± 0.1847
16_rice,4_knn + dynamic,16,0.7394 ± 0.1843
16_rice,4_knn + dynamic,17,0.7395 ± 0.1843
16_rice,4_knn + dynamic,18,0.7386 ± 0.1855
16_rice,4_knn + dynamic,19,0.7397 ± 0.1850
16_rice,4_knn + dynamic,20,0.7400 ± 0.1846
16_rice,4_knn + dynamic,21,0.7396 ± 0.1850
16_rice,4_knn + dynamic,22,0.7398 ± 0.1850
16_rice,4_knn + dynamic,23,0.7399 ± 0.1847
16_rice,4_knn + dynamic,24,0.7398 ± 0.1848
16_rice,4_knn + dynamic,25,0.7394 ± 0.1849
16_rice,4_knn + dynamic,26,0.7396 ± 0.1848
16_rice,4_knn + dynamic,27,0.7401 ± 0.1845
16_rice,4_knn + dynamic,28,0.7403 ± 0.1846
16_rice,4_knn + dynamic,29,0.7395 ± 0.1850
16_rice,4_knn + dynamic,30,0.7398 ± 0.1850
16_rice,5_knn+datawig,1,0.5623 ± 0.0046
16_rice,5_knn+datawig,2,0.5594 ± 0.0045
16_rice,5_knn+datawig,3,0.5654 ± 0.0093
16_rice,5_knn+datawig,4,0.5714 ± 0.0131
16_rice,5_knn+datawig,5,0.5734 ± 0.0124
16_rice,5_knn+datawig,6,0.5747 ± 0.0117
16_rice,5_knn+datawig,7,0.5753 ± 0.0110
16_rice,5_knn+datawig,8,0.5716 ± 0.0141
16_rice,5_knn+datawig,9,0.5711 ± 0.0134
16_rice,5_knn+datawig,10,0.5680 ± 0.0156
16_rice,5_knn+datawig,11,0.5666 ± 0.0156
16_rice,5_knn+datawig,12,0.5695 ± 0.0177
16_rice,5_knn+datawig,13,0.5713 ± 0.0181
16_rice,5_knn+datawig,14,0.5695 ± 0.0187
16_rice,5_knn+datawig,15,0.5680 ± 0.0189
16_rice,5_knn+datawig,16,0.5680 ± 0.0183
16_rice,5_knn+datawig,17,0.5675 ± 0.0179
16_rice,5_knn+datawig,18,0.5690 ± 0.0185
16_rice,5_knn+datawig,19,0.5680 ± 0.0184
16_rice,5_knn+datawig,20,0.5677 ± 0.0180
16_rice,5_knn+datawig,21,0.5674 ± 0.0176
16_rice,5_knn+datawig,22,0.5675 ± 0.0172
16_rice,5_knn+datawig,23,0.5679 ± 0.0170
16_rice,5_knn+datawig,24,0.5679 ± 0.0166
16_rice,5_knn+datawig,25,0.5677 ± 0.0163
16_rice,5_knn+datawig,26,0.5679 ± 0.0160
16_rice,5_knn+datawig,27,0.5669 ± 0.0166
16_rice,5_knn+datawig,28,0.5666 ± 0.0163
16_rice,5_knn+datawig,29,0.5669 ± 0.0161
16_rice,5_knn+datawig,30,0.5664 ± 0.0161
16_rice,6_dynamic + datawig,1,0.7336 ± 0.1759
16_rice,6_dynamic + datawig,2,0.7369 ± 0.1746
16_rice,6_dynamic + datawig,3,0.7360 ± 0.1788
