Dataset,method,Experiment,Accuracy
9_abalone,4_knn + dynamic,3,0.6886 ± 0.0094
9_abalone,4_knn + dynamic,4,0.6872 ± 0.0090
9_abalone,4_knn + dynamic,5,0.6861 ± 0.0099
9_abalone,4_knn + dynamic,6,0.6836 ± 0.0106
9_abalone,4_knn + dynamic,7,0.6880 ± 0.0149
9_abalone,4_knn + dynamic,8,0.6881 ± 0.0141
9_abalone,4_knn + dynamic,9,0.6893 ± 0.0138
9_abalone,4_knn + dynamic,10,0.6892 ± 0.0132
9_abalone,4_knn + dynamic,11,0.6902 ± 0.0131
9_abalone,4_knn + dynamic,12,0.6895 ± 0.0127
9_abalone,4_knn + dynamic,13,0.6915 ± 0.0143
9_abalone,4_knn + dynamic,14,0.6916 ± 0.0138
9_abalone,4_knn + dynamic,15,0.6905 ± 0.0140
9_abalone,4_knn + dynamic,16,0.6905 ± 0.0137
9_abalone,4_knn + dynamic,17,0.6900 ± 0.0135
9_abalone,4_knn + dynamic,18,0.6898 ± 0.0135
9_abalone,4_knn + dynamic,19,0.6901 ± 0.0132
9_abalone,4_knn + dynamic,20,0.6899 ± 0.0129
9_abalone,4_knn + dynamic,21,0.6899 ± 0.0126
9_abalone,4_knn + dynamic,22,0.6891 ± 0.0129
9_abalone,4_knn + dynamic,23,0.6887 ± 0.0127
9_abalone,4_knn + dynamic,24,0.6880 ± 0.0132
9_abalone,4_knn + dynamic,25,0.6876 ± 0.0133
9_abalone,4_knn + dynamic,26,0.6876 ± 0.0131
9_abalone,4_knn + dynamic,27,0.6881 ± 0.0131
9_abalone,4_knn + dynamic,28,0.6885 ± 0.0132
9_abalone,4_knn + dynamic,29,0.6882 ± 0.0132
9_abalone,4_knn + dynamic,30,0.6877 ± 0.0132
9_abalone,5_knn+datawig,1,0.2919 ± 0.0012
9_abalone,5_knn+datawig,2,0.3044 ± 0.0126
9_abalone,5_knn+datawig,3,0.3064 ± 0.0108
9_abalone,5_knn+datawig,4,0.3098 ± 0.0112
9_abalone,5_knn+datawig,5,0.3106 ± 0.0102
9_abalone,5_knn+datawig,6,0.3113 ± 0.0100
9_abalone,5_knn+datawig,7,0.3094 ± 0.0105
9_abalone,5_knn+datawig,8,0.3119 ± 0.0119
9_abalone,5_knn+datawig,9,0.3096 ± 0.0130
9_abalone,5_knn+datawig,10,0.3094 ± 0.0123
9_abalone,5_knn+datawig,11,0.3092 ± 0.0118
9_abalone,5_knn+datawig,12,0.3110 ± 0.0132
9_abalone,5_knn+datawig,13,0.3084 ± 0.0155
9_abalone,5_knn+datawig,14,0.3077 ± 0.0152
9_abalone,5_knn+datawig,15,0.3094 ± 0.0162
9_abalone,5_knn+datawig,16,0.3091 ± 0.0157
9_abalone,5_knn+datawig,17,0.3090 ± 0.0153
9_abalone,5_knn+datawig,18,0.3089 ± 0.0149
9_abalone,5_knn+datawig,19,0.3088 ± 0.0145
9_abalone,5_knn+datawig,20,0.3077 ± 0.0151
9_abalone,5_knn+datawig,21,0.3074 ± 0.0148
9_abalone,5_knn+datawig,22,0.3093 ± 0.0170
9_abalone,5_knn+datawig,23,0.3100 ± 0.0169
9_abalone,5_knn+datawig,24,0.3106 ± 0.0169
9_abalone,5_knn+datawig,25,0.3106 ± 0.0166
9_abalone,5_knn+datawig,26,0.3101 ± 0.0165
9_abalone,5_knn+datawig,27,0.3093 ± 0.0168
9_abalone,5_knn+datawig,28,0.3088 ± 0.0167
9_abalone,5_knn+datawig,29,0.3085 ± 0.0165
9_abalone,5_knn+datawig,30,0.3087 ± 0.0163
9_abalone,6_dynamic + datawig,1,0.7081 ± 0.0060
9_abalone,6_dynamic + datawig,2,0.6983 ± 0.0108
9_abalone,6_dynamic + datawig,3,0.6940 ± 0.0124
9_abalone,6_dynamic + datawig,4,0.6900 ± 0.0138
9_abalone,6_dynamic + datawig,5,0.6903 ± 0.0125
9_abalone,6_dynamic + datawig,6,0.6880 ± 0.0127
9_abalone,6_dynamic + datawig,7,0.6902 ± 0.0131
9_abalone,6_dynamic + datawig,8,0.6899 ± 0.0124
9_abalone,6_dynamic + datawig,9,0.6908 ± 0.0120
9_abalone,6_dynamic + datawig,10,0.6904 ± 0.0116
9_abalone,6_dynamic + datawig,11,0.6923 ± 0.0126
9_abalone,6_dynamic + datawig,12,0.6908 ± 0.0131
9_abalone,6_dynamic + datawig,13,0.6937 ± 0.0162
9_abalone,6_dynamic + datawig,14,0.6940 ± 0.0158
9_abalone,6_dynamic + datawig,15,0.6926 ± 0.0163
9_abalone,6_dynamic + datawig,16,0.6921 ± 0.0163
9_abalone,6_dynamic + datawig,17,0.6920 ± 0.0158
9_abalone,6_dynamic + datawig,18,0.6922 ± 0.0154
9_abalone,6_dynamic + datawig,19,0.6923 ± 0.0151
9_abalone,6_dynamic + datawig,20,0.6922 ± 0.0147
9_abalone,6_dynamic + datawig,21,0.6919 ± 0.0144
9_abalone,6_dynamic + datawig,22,0.6908 ± 0.0151
9_abalone,6_dynamic + datawig,23,0.6900 ± 0.0152
9_abalone,6_dynamic + datawig,24,0.6897 ± 0.0151
9_abalone,6_dynamic + datawig,25,0.6893 ± 0.0150
9_abalone,6_dynamic + datawig,26,0.6892 ± 0.0147
9_abalone,6_dynamic + datawig,27,0.6895 ± 0.0146
9_abalone,6_dynamic + datawig,28,0.6898 ± 0.0146
9_abalone,6_dynamic + datawig,29,0.6899 ± 0.0144
9_abalone,6_dynamic + datawig,30,0.6896 ± 0.0143
9_abalone,7_dynamic + datawig + zero,1,0.7117 ± 0.0078
9_abalone,7_dynamic + datawig + zero,2,0.7028 ± 0.0117
9_abalone,7_dynamic + datawig + zero,3,0.6940 ± 0.0179
9_abalone,7_dynamic + datawig + zero,4,0.6901 ± 0.0186
9_abalone,7_dynamic + datawig + zero,5,0.6897 ± 0.0166
9_abalone,7_dynamic + datawig + zero,6,0.6867 ± 0.0170
9_abalone,7_dynamic + datawig + zero,7,0.6886 ± 0.0164
9_abalone,7_dynamic + datawig + zero,8,0.6881 ± 0.0157
9_abalone,7_dynamic + datawig + zero,9,0.6893 ± 0.0151
9_abalone,7_dynamic + datawig + zero,10,0.6880 ± 0.0154
9_abalone,7_dynamic + datawig + zero,11,0.6893 ± 0.0153
9_abalone,7_dynamic + datawig + zero,12,0.6883 ± 0.0150
9_abalone,7_dynamic + datawig + zero,13,0.6902 ± 0.0161
9_abalone,7_dynamic + datawig + zero,14,0.6906 ± 0.0158
9_abalone,7_dynamic + datawig + zero,15,0.6892 ± 0.0162
9_abalone,7_dynamic + datawig + zero,16,0.6891 ± 0.0158
9_abalone,7_dynamic + datawig + zero,17,0.6891 ± 0.0154
9_abalone,7_dynamic + datawig + zero,18,0.6884 ± 0.0155
9_abalone,7_dynamic + datawig + zero,19,0.6888 ± 0.0153
9_abalone,7_dynamic + datawig + zero,20,0.6889 ± 0.0150
9_abalone,7_dynamic + datawig + zero,21,0.6889 ± 0.0147
9_abalone,7_dynamic + datawig + zero,22,0.6878 ± 0.0155
9_abalone,7_dynamic + datawig + zero,23,0.6871 ± 0.0156
9_abalone,7_dynamic + datawig + zero,24,0.6867 ± 0.0154
9_abalone,7_dynamic + datawig + zero,25,0.6868 ± 0.0151
9_abalone,7_dynamic + datawig + zero,26,0.6865 ± 0.0150
9_abalone,7_dynamic + datawig + zero,27,0.6866 ± 0.0149
9_abalone,7_dynamic + datawig + zero,28,0.6868 ± 0.0149
9_abalone,7_dynamic + datawig + zero,29,0.6865 ± 0.0150
9_abalone,7_dynamic + datawig + zero,30,0.6858 ± 0.0152
9_abalone,8_dynamic + datawig + knn,1,0.6906 ± 0.0173
9_abalone,8_dynamic + datawig + knn,2,0.6916 ± 0.0132
9_abalone,8_dynamic + datawig + knn,3,0.6869 ± 0.0153
9_abalone,8_dynamic + datawig + knn,4,0.6862 ± 0.0140
9_abalone,8_dynamic + datawig + knn,5,0.6866 ± 0.0125
9_abalone,8_dynamic + datawig + knn,6,0.6841 ± 0.0131
9_abalone,8_dynamic + datawig + knn,7,0.6875 ± 0.0151
9_abalone,8_dynamic + datawig + knn,8,0.6874 ± 0.0145
9_abalone,8_dynamic + datawig + knn,9,0.6879 ± 0.0139
