Dataset,method,Experiment,Accuracy
13_toxicity,1_zero+knn,1,0.6286 ± 0.0286
13_toxicity,1_zero+knn,2,0.6214 ± 0.0237
13_toxicity,1_zero+knn,3,0.6476 ± 0.0486
13_toxicity,1_zero+knn,4,0.6393 ± 0.0450
13_toxicity,1_zero+knn,5,0.6457 ± 0.0428
13_toxicity,1_zero+knn,6,0.6548 ± 0.0444
13_toxicity,1_zero+knn,7,0.6347 ± 0.0650
13_toxicity,1_zero+knn,8,0.6196 ± 0.0733
13_toxicity,1_zero+knn,9,0.6254 ± 0.0749
13_toxicity,1_zero+knn,10,0.6314 ± 0.0818
